id	nsnp	method	b	se	or	or_lci95	or_uci95	pvalue
TRBV29-1	23	Inverse variance weighted	0.026811999	0.00975781	1.027174674	1.007716309	1.047008768	0.006000619
TRBV3-1	20	Inverse variance weighted	-0.040105019	0.01284135	0.960688544	0.936810682	0.985175015	0.001789475
TRBV30	34	Inverse variance weighted	0.019192317	0.006695503	1.019377673	1.006087586	1.032843318	0.004151052
TRBV4-1	31	Inverse variance weighted	-0.018396564	0.008153534	0.98177162	0.966206703	0.997587278	0.024053804
TRBV5-1	19	Inverse variance weighted	-0.023985008	0.010961461	0.976300347	0.955548774	0.997502579	0.028660757
TRBV5-5	12	Inverse variance weighted	-0.031830576	0.013612178	0.968670684	0.94316839	0.994862535	0.019367043
TRBV5-6	6	Inverse variance weighted	-0.058176394	0.023752442	0.943483508	0.90056658	0.988445663	0.014314192
TRBV6-1	21	Inverse variance weighted	-0.032559469	0.011304353	0.967964884	0.946753988	0.989650985	0.003973479
TRBV6-6	5	Inverse variance weighted	-0.049210258	0.02484359	0.951980947	0.906736224	0.999483311	0.047613366
TRBV7-1	30	Inverse variance weighted	0.015409341	0.007650147	1.015528678	1.00041514	1.030870539	0.043982837
TRBV7-3	23	Inverse variance weighted	0.027748514	0.007976105	1.02813709	1.012189036	1.044336422	0.000503373
TREML2	17	Inverse variance weighted	-0.096623863	0.031767891	0.907897436	0.853091106	0.966224765	0.002353577
TRERF1	22	Inverse variance weighted	0.056367704	0.028311087	1.057986638	1.000878358	1.118353411	0.04647961
TRGJP1	3	Inverse variance weighted	0.084905985	0.033643122	1.088614716	1.019146453	1.162818156	0.011611875
TRGV3	33	Inverse variance weighted	-0.024503439	0.009191357	0.975794333	0.958372738	0.993532624	0.007677753
TRGV5	37	Inverse variance weighted	-0.014054535	0.006246106	0.986043768	0.974045849	0.998189474	0.024440856
TRIM11	5	Inverse variance weighted	0.223322156	0.091203191	1.250223275	1.045571789	1.494931534	0.014340378
TRIM16	5	Inverse variance weighted	-0.112426822	0.048881923	0.893662741	0.812015873	0.983519068	0.021450075
TRIM38	29	Inverse variance weighted	0.045304893	0.017042079	1.046346835	1.011973535	1.08188768	0.007850949
TRIM44	5	Inverse variance weighted	0.112572638	0.048678722	1.119153547	1.017310461	1.231192157	0.020746649
TRIM47	9	Inverse variance weighted	-0.224886085	0.049735717	0.798607187	0.724431486	0.880377857	6.13677E-06
TRIM59	11	Inverse variance weighted	-0.131758188	0.051098182	0.876552931	0.793016996	0.968888491	0.009922173
TRIM65	10	Inverse variance weighted	-0.197160577	0.039899882	0.82105878	0.759295427	0.887846148	7.75706E-07
TRIP12	12	Inverse variance weighted	-0.126397712	0.033790698	0.881264288	0.824789167	0.941606384	0.000183577
TRIP4	22	Inverse variance weighted	-0.051001892	0.023341427	0.950276873	0.907781935	0.994761076	0.0288861
TRIT1	26	Inverse variance weighted	-0.055389921	0.014627156	0.946116165	0.919376877	0.973633144	0.000152608
TRMT112	25	Inverse variance weighted	-0.058929763	0.01880678	0.942772985	0.908653859	0.978173253	0.00172775
TRPC6	17	Inverse variance weighted	0.099921869	0.032182779	1.105084574	1.037530761	1.177036827	0.001903922
TRPT1	13	Inverse variance weighted	-0.073706815	0.03165226	0.928944006	0.873065022	0.988399426	0.019877984
TRPV2	14	Inverse variance weighted	-0.09731835	0.042362686	0.907267132	0.834978574	0.985814095	0.02160361
TSFM	20	Inverse variance weighted	0.080093315	0.026976561	1.083388159	1.027593083	1.142212732	0.00298774
TSKS	33	Inverse variance weighted	-0.030843416	0.01562234	0.96962739	0.94038755	0.999776395	0.048345967
TSPAN16	9	Inverse variance weighted	-0.095771257	0.036889451	0.908671845	0.845290791	0.976805297	0.009426963
TSPAN18	7	Inverse variance weighted	0.199113263	0.075937415	1.220320175	1.051561213	1.416162285	0.008739733
TSPAN31	26	Inverse variance weighted	0.046513196	0.020512338	1.047611903	1.006328957	1.090588412	0.023355328
TSPAN33	31	Inverse variance weighted	-0.048771458	0.018085826	0.952398768	0.919229301	0.986765122	0.007003717
TSPYL4	8	Inverse variance weighted	0.107940685	0.053759763	1.113981667	1.002574859	1.237768076	0.044660924
TSPYL5	22	Inverse variance weighted	-0.05320631	0.022416995	0.948184372	0.907425672	0.990773825	0.017621302
TTC32	36	Inverse variance weighted	0.055133303	0.014372985	1.056681464	1.027329024	1.086872551	0.000125106
TTI1	4	Inverse variance weighted	0.192772132	0.078156121	1.212606448	1.040380108	1.413343438	0.013644044
TTLL2	5	Inverse variance weighted	-0.196591085	0.065307774	0.821526499	0.722820527	0.933711431	0.002610543
TTYH3	8	Inverse variance weighted	0.124500639	0.058088957	1.132582744	1.010703156	1.269159659	0.032090983
TUBA1B	3	Inverse variance weighted	-0.284762094	0.097286888	0.752193184	0.621608756	0.910210131	0.003422107
TUBA1C	20	Inverse variance weighted	0.050306548	0.01826771	1.051593411	1.014607498	1.089927586	0.005889862
TUBB2A	36	Inverse variance weighted	-0.021949594	0.009163148	0.978289546	0.960876525	0.996018125	0.016601308
TUBBP5	9	Inverse variance weighted	-0.037999896	0.017867784	0.962713041	0.929581538	0.997025394	0.033442788
TUFM	82	Inverse variance weighted	0.013377884	0.006740144	1.013467768	1.000167216	1.026945196	0.047165954
TUSC1	7	Inverse variance weighted	-0.12773898	0.05437475	0.880083068	0.791113771	0.979057925	0.018812109
TUSC5	2	Inverse variance weighted	-0.212489619	0.083711874	0.80856871	0.686214586	0.952738941	0.011137812
TWISTNB	5	Inverse variance weighted	0.183243568	0.074459711	1.201106924	1.038007005	1.389834398	0.013855961
TXNL4A	5	Inverse variance weighted	0.106096243	0.052308199	1.111928886	1.00357856	1.231977145	0.042530571
TYW1B	37	Inverse variance weighted	-0.016309186	0.008108472	0.983823088	0.968311166	0.999583505	0.044285741
U1	6	Inverse variance weighted	0.06069058	0.023883203	1.062570083	1.013976269	1.113492707	0.011049144
U6	59	Inverse variance weighted	0.015171678	0.006242314	1.015287352	1.002941058	1.02778563	0.015079785
U7	12	Inverse variance weighted	0.02086814	0.009698243	1.021087402	1.001861313	1.040682447	0.0314175
UAP1L1	41	Inverse variance weighted	-0.028889274	0.009594407	0.971524031	0.953425194	0.989966438	0.002603427
UBAC1	16	Inverse variance weighted	-0.065322913	0.029692267	0.936764921	0.883804181	0.99289926	0.027807071
UBALD2	9	Inverse variance weighted	0.109295146	0.044240156	1.115491535	1.0228414	1.216534024	0.013492568
UBAP2	2	Inverse variance weighted	0.179246583	0.089749744	1.196315699	1.00334266	1.42640327	0.045805403
UBE2FP1	2	Inverse variance weighted	-0.168239116	0.076911838	0.845151721	0.726885494	0.982660183	0.028711287
UBE3B	23	Inverse variance weighted	-0.048894876	0.017546041	0.952281232	0.920088777	0.985600049	0.005325408
UBE3C	24	Inverse variance weighted	0.047530631	0.021471469	1.048678323	1.005461411	1.093752792	0.02685186
UBQLNL	52	Inverse variance weighted	-0.02798093	0.013680654	0.972406911	0.946679187	0.998833832	0.040826089
UBR5	7	Inverse variance weighted	-0.113800674	0.053905219	0.892435824	0.802956368	0.991886648	0.03476154
UBTD2	3	Inverse variance weighted	-0.269491521	0.110916881	0.763767755	0.614535484	0.949239222	0.015112537
UGGT2	28	Inverse variance weighted	-0.05007707	0.018360052	0.951156116	0.917536634	0.98600745	0.006381595
UGT8	5	Inverse variance weighted	-0.11181752	0.052549731	0.894207417	0.80669067	0.991218735	0.033350192
UHRF1BP1L	23	Inverse variance weighted	-0.069307281	0.027764087	0.93303993	0.883622899	0.985220633	0.012549909
ULK1	4	Inverse variance weighted	-0.128520469	0.057963179	0.879395562	0.784955461	0.985198005	0.026604115
ULK3	35	Inverse variance weighted	-0.043653522	0.014475488	0.957285579	0.930507189	0.984834605	0.002563989
UNC119B	17	Inverse variance weighted	0.056579193	0.026933341	1.058210415	1.003797035	1.11557341	0.035666254
UQCRH	9	Inverse variance weighted	0.078314341	0.039046912	1.081462553	1.001783982	1.167478493	0.044893873
URB1	8	Inverse variance weighted	0.076531241	0.027415684	1.079535916	1.023058326	1.139131332	0.005246224
USF1	40	Inverse variance weighted	-0.042701044	0.016200158	0.958197806	0.928250773	0.989110984	0.008392898
USP30	8	Inverse variance weighted	-0.101199396	0.048014598	0.90375281	0.822581257	0.992934296	0.035058699
USPL1	16	Inverse variance weighted	0.071322971	0.034055425	1.073928018	1.004584816	1.148057754	0.03623145
UTP11L	19	Inverse variance weighted	0.080740202	0.034494514	1.084089216	1.013217545	1.159918158	0.01924928
UTP15	5	Inverse variance weighted	-0.127614992	0.057931797	0.880192195	0.785714869	0.986029831	0.027605404
VAMP3	26	Inverse variance weighted	-0.083230646	0.028341651	0.920138896	0.870419254	0.972698598	0.003317354
VARS2	23	Inverse variance weighted	-0.076727671	0.021242863	0.926142035	0.888372909	0.965516913	0.00030393
VASH1	70	Inverse variance weighted	0.020694324	0.007383093	1.020909936	1.006242867	1.035790793	0.005064001
VENTX	27	Inverse variance weighted	-0.048957836	0.022271632	0.952221278	0.911548722	0.99470861	0.027933782
VIM	12	Inverse variance weighted	0.085360524	0.028282074	1.089109646	1.030379993	1.151186775	0.002542938
VIPR1-AS1	6	Inverse variance weighted	-0.066825448	0.026317809	0.935358455	0.888333224	0.984873036	0.011111512
VIPR1	47	Inverse variance weighted	-0.055712432	0.014278037	0.945811081	0.919709532	0.972653398	9.5414E-05
VIPR2	11	Inverse variance weighted	-0.080460104	0.034732584	0.922691715	0.861969003	0.98769213	0.02052773
VPS13C	21	Inverse variance weighted	0.078620965	0.034435117	1.081794207	1.011190284	1.157327878	0.022420802
VPS29	26	Inverse variance weighted	-0.076778317	0.022118891	0.926095131	0.886803953	0.967127162	0.000518206
VPS33B	29	Inverse variance weighted	-0.055021689	0.017830847	0.94646462	0.913958468	0.980126897	0.002030336
VPS36	14	Inverse variance weighted	0.122389545	0.041206057	1.130194278	1.042504169	1.225260428	0.00297622
VPS4A	3	Inverse variance weighted	0.226467992	0.106011033	1.254162465	1.01886205	1.543804179	0.032657565
VSIG10	37	Inverse variance weighted	-0.032974872	0.015948837	0.967562872	0.937784976	0.998286319	0.03868322
VWA5A	33	Inverse variance weighted	-0.044693012	0.02030081	0.956291006	0.918987646	0.995108578	0.027697933
WASH2P	37	Inverse variance weighted	-0.020570082	0.00790622	0.979640039	0.964576366	0.99493896	0.009274692
WDR11-AS1	6	Inverse variance weighted	-0.169716224	0.047093733	0.843904263	0.76949568	0.925507996	0.000313603
WDR18	32	Inverse variance weighted	-0.043588581	0.014966656	0.957347748	0.929672202	0.985847171	0.003586866
WDR41	59	Inverse variance weighted	-0.027980888	0.010143011	0.972406952	0.953266102	0.991932135	0.005804292
WDR5B	32	Inverse variance weighted	-0.083434571	0.019149621	0.919951276	0.886062465	0.955136216	1.31868E-05
WDR6	39	Inverse variance weighted	0.026757886	0.011465409	1.027119093	1.004294881	1.050462021	0.019606585
WDR66	3	Inverse variance weighted	-0.122458696	0.06029712	0.884742447	0.786123754	0.995732789	0.042262993
WDR83OS	17	Inverse variance weighted	-0.065644922	0.031607054	0.936463323	0.880210014	0.996311722	0.037810112
WDYHV1	54	Inverse variance weighted	0.040989688	0.013273071	1.041841362	1.015087148	1.069300725	0.002013836
WHSC1L1	6	Inverse variance weighted	0.163364199	0.058156027	1.177465443	1.050617815	1.319628175	0.004968524
WNT5B	13	Inverse variance weighted	-0.067078132	0.03225517	0.935122135	0.877833564	0.996149433	0.037561437
WSB1	18	Inverse variance weighted	-0.061714707	0.026694051	0.940151067	0.892226686	0.990649621	0.020781684
WWP2	5	Inverse variance weighted	-0.140557936	0.059006565	0.868873325	0.773978795	0.975402503	0.017215491
XKR6	12	Inverse variance weighted	-0.104423981	0.044908501	0.900843276	0.824939984	0.983730482	0.020058013
XPO6	12	Inverse variance weighted	-0.06782226	0.031938522	0.934426544	0.877725162	0.994790858	0.033709855
XRN2	30	Inverse variance weighted	0.030834331	0.015166536	1.031314633	1.001108534	1.062432129	0.042047439
YBEY	47	Inverse variance weighted	-0.016121353	0.007739119	0.9840079	0.96919444	0.999047774	0.03724218
YJEFN3	8	Inverse variance weighted	-0.109309767	0.05356771	0.896452683	0.807104217	0.995692248	0.041291532
YPEL3	25	Inverse variance weighted	0.09821944	0.027530863	1.103204846	1.045252986	1.164369725	0.000360249
YRDC	6	Inverse variance weighted	-0.184065755	0.057377638	0.831881102	0.743396354	0.930897984	0.001336753
Z97634.5	3	Inverse variance weighted	0.119075136	0.047920709	1.126454553	1.025469489	1.237384313	0.012961088
ZBTB14	8	Inverse variance weighted	-0.065859563	0.029433612	0.936262341	0.883777945	0.991863597	0.025249561
ZBTB47	14	Inverse variance weighted	0.070039314	0.03177268	1.072550347	1.007795085	1.141466418	0.027497071
ZC3H8	11	Inverse variance weighted	-0.156944945	0.050285032	0.854751116	0.774526342	0.943285503	0.001801728
ZCCHC9	2	Inverse variance weighted	-0.260411479	0.108792134	0.770734379	0.622728866	0.95391673	0.016681162
ZDHHC13	20	Inverse variance weighted	0.083260807	0.025579974	1.086825223	1.033678766	1.142704198	0.001134237
ZDHHC20	19	Inverse variance weighted	-0.079555489	0.029540431	0.923526773	0.871573803	0.978576568	0.007078992
ZDHHC3	5	Inverse variance weighted	0.194919047	0.0851281	1.215212608	1.028465588	1.435868831	0.02203787
ZFAND5	16	Inverse variance weighted	0.103409745	0.045553563	1.108945701	1.014224988	1.212512591	0.023203377
ZFAS1	15	Inverse variance weighted	0.052416312	0.02338891	1.053814367	1.006595705	1.103248022	0.025021189
ZFP28	25	Inverse variance weighted	0.044040597	0.021618042	1.045024779	1.00167063	1.090255376	0.041628508
ZFPM1	22	Inverse variance weighted	0.05223875	0.024075832	1.053627266	1.005062892	1.104538258	0.030025121
ZKSCAN3	10	Inverse variance weighted	0.089377858	0.043317898	1.093493764	1.004484805	1.190389945	0.039084047
ZKSCAN4	11	Inverse variance weighted	-0.117256054	0.036719848	0.889357441	0.827598657	0.955724917	0.001406758
ZMAT2	20	Inverse variance weighted	-0.051150723	0.025889057	0.950135453	0.903125933	0.999591912	0.048181268
ZMIZ1	4	Inverse variance weighted	0.150658254	0.065474132	1.162599276	1.022580113	1.32179089	0.021389665
ZNF10	8	Inverse variance weighted	-0.11450968	0.049793984	0.891803306	0.808879042	0.983228758	0.021466981
ZNF100	43	Inverse variance weighted	-0.031725153	0.010145248	0.96877281	0.949699331	0.988229355	0.001765429
ZNF107	15	Inverse variance weighted	0.09310143	0.037764375	1.097573057	1.019266504	1.181895618	0.01368893
ZNF117	13	Inverse variance weighted	0.063079613	0.021491638	1.065111633	1.021177121	1.110936357	0.003334649
ZNF131	6	Inverse variance weighted	0.211538412	0.082862032	1.235577426	1.050355659	1.453461561	0.010683042
ZNF138	29	Inverse variance weighted	0.056713478	0.024458615	1.058352525	1.008813201	1.110324554	0.020408455
ZNF175	38	Inverse variance weighted	-0.053092341	0.015969548	0.948292443	0.919070307	0.978443705	0.000885459
ZNF184	8	Inverse variance weighted	-0.126896126	0.060507236	0.880825163	0.782320865	0.991732423	0.035975363
ZNF211	23	Inverse variance weighted	-0.048410361	0.023883681	0.952742738	0.909170733	0.998402931	0.042670381
ZNF215	34	Inverse variance weighted	0.055127517	0.015380617	1.05667535	1.025296159	1.089014901	0.000338087
ZNF232	13	Inverse variance weighted	0.072781471	0.034611877	1.075495485	1.004954425	1.150988053	0.035484226
ZNF239	52	Inverse variance weighted	-0.05419954	0.015231222	0.947243075	0.919382771	0.975947638	0.00037305
ZNF248	9	Inverse variance weighted	0.103460877	0.033470277	1.109002405	1.038584922	1.184194291	0.001993983
ZNF256	11	Inverse variance weighted	0.086864228	0.037245881	1.090748577	1.013958829	1.173353812	0.01969104
ZNF271	26	Inverse variance weighted	-0.053644199	0.022809525	0.947769263	0.906330845	0.99110229	0.018681146
ZNF276	22	Inverse variance weighted	-0.06782486	0.025476663	0.934424114	0.888910147	0.982268487	0.007762371
ZNF32	17	Inverse variance weighted	-0.139053865	0.035030634	0.870181155	0.812439436	0.932026696	7.20257E-05
ZNF320	25	Inverse variance weighted	0.079442245	0.025875955	1.082683027	1.029141925	1.139009604	0.002139739
ZNF333	43	Inverse variance weighted	-0.028051524	0.014056116	0.972338267	0.945915997	0.99949859	0.045968661
ZNF365	26	Inverse variance weighted	-0.080958251	0.022493301	0.922232193	0.882457085	0.963800089	0.000319178
ZNF367	2	Inverse variance weighted	0.355189558	0.136004288	1.426451024	1.092666626	1.862198842	0.009011815
ZNF404	9	Inverse variance weighted	0.119612912	0.041596329	1.127060495	1.038818601	1.22279805	0.004033062
ZNF425	19	Inverse variance weighted	0.061728109	0.029265929	1.063673102	1.004376437	1.12647054	0.034926109
ZNF470	27	Inverse variance weighted	0.056906104	0.016697244	1.058556412	1.0244742	1.09377247	0.000654137
ZNF480	17	Inverse variance weighted	-0.120909642	0.023758069	0.886114024	0.845797375	0.928352447	3.59571E-07
ZNF490	2	Inverse variance weighted	0.170185484	0.064526044	1.185524727	1.044683991	1.345353132	0.008352709
ZNF502	51	Inverse variance weighted	-0.024465393	0.010551801	0.975831459	0.955857033	0.996223287	0.020416805
ZNF513	3	Inverse variance weighted	0.233295047	0.1130095	1.262753996	1.011866278	1.5758482	0.038981287
ZNF514	29	Inverse variance weighted	-0.02351432	0.011097604	0.976759988	0.955743581	0.998238537	0.034101909
ZNF530	3	Inverse variance weighted	0.332078765	0.149228743	1.393862632	1.040384576	1.86743737	0.026061086
ZNF552	8	Inverse variance weighted	0.188021968	0.05275132	1.206860027	1.088313641	1.338319277	0.000364817
ZNF575	12	Inverse variance weighted	-0.070854064	0.030296452	0.931597836	0.877889006	0.988592546	0.01935139
